00593 ,"['WEISSENBERG', 'RHEOGONIOMETER', 'DESIGNED', 'ESTIMATE', 'VISCOSITY', 'SINGLE', 'APPLIED', 'SHEAR', 'VARYING', 'SHEAR', 'ASSOCIATED', 'DETAILED', 'VARIATION', 'VISCOSITY', 'MAY', 'STUDIED', 'LEVEL', 'VISCOSITY', 'DEPENDS', 'MACROSCOPIC', 'APPEARANCE', 'SAMPLE', 'DISEASE', 'MAY', 'ASSOCIATED', 'PARTICULAR', 'SIGNIFICANCE', 'RELATION', 'CYSTIC', 'FIBROSIS', 'CYSTIC', 'FIBROSIS', 'SPUTUM', 'VISCOSITY', 'ABNORMALLY', 'HIGH', 'HIGHER', 'MACROSCOPICALLY', 'SIMILAR', 'SPUTUM', 'CHRONIC', 'BRONCHITIS', 'ASTHMA', 'WHATEVER', 'FEATURE', 'DIFFERENTIATING', 'CYSTIC', 'FIBROSIS', 'DISEASE', 'VISCOSITY', 'SPUTUM']"
00594 ,"['CONSECUTIVE', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'ORAL', 'CHOLECYSTOGRAPHY', 'ABNORMAL', 'INCIDENCE', 'ABNORMAL', 'CHOLECYSTOGRAMS', 'INCREASED', 'PATIENT', 'AGE', 'PATIENT', 'NONVISUALIZED', 'GALLBLADDER', 'FOLLOWING', 'DOUBLE', 'DOSAGE', 'ORAL', 'CHOLECYSTOGRAPHY', 'EVALUATED', 'INTRAVENOUS', 'CHOLANGIOGRAPHY', 'ABNORMAL', 'TEN', 'PATIENT', 'FOUND', 'CALCULUS', 'INCIDENCE', 'AWARENESS', 'HIGH', 'INCIDENCE', 'CHOLECYSTOGRAPHIC', 'ABNORMALITY', 'CALCULUS', 'HELPFUL', 'EVALUATION', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'PARTICULARLY', 'SINCE', 'SYMPTOM', 'ABDOMINAL', 'PAIN', 'FREQUENT', 'PATIENT', 'MAY', 'LEAD', 'RADIOGRAPHIC', 'INVESTIGATION']"
00595 ,['NONE']
00596 ,"['STUDY', 'SHOWN', 'CHILD', 'CHRONIC', 'ILLNESS', 'PRONE', 'DEVELOP', 'SECONDARY', 'HANDICAP', 'AREA', 'EDUCATIONAL', 'ACHIEVEMENT', 'BEHAVIOR', 'PSYCHOLOGICAL', 'MALADJUSTMENT', 'NORMAL', 'CHILD', 'BESIDES', 'PHYSICAL', 'SYMPTOM', 'CHILD', 'CHRONIC', 'ILLNESS', 'MUST', 'ENDURE', 'PROLONGED', 'HOSPITALIZATION', 'PSYCHOLOGICAL', 'STRESS', 'DECREASED', 'ACTIVITY', 'OFTEN', 'DENIED', 'OPPORTUNITY', 'SKILL', 'PRACTICE', 'PEER', 'GROUP', 'ACTIVITY', 'FACTOR', 'RESULT', 'OVERALL', 'DECREASE', 'SENSORY', 'STIMULATION', 'COULD', 'IMPAIR', 'PERCEPTUAL', 'MOTOR', 'FUNCTIONING', 'WELL', 'CHILD', 'ABILITY', 'SUCCESSFULLY', 'ADAPT', 'DISEASE', 'THEREFORE', 'PURPOSE', 'RESEARCH', 'OBTAIN', 'GENERAL', 'IDEA', 'PERCEPTUAL', 'MOTOR', 'SENSORY', 'INTEGRATIVE', 'DEVELOPMENT', 'CHILD', 'CF', 'DETERMINE', 'FACT', 'NEED', 'SENSORY', 'INTEGRATIVE', 'TREATMENT', 'CARE', 'CHILD']"
00597 ,"['ECHOCARDIOGRAM', 'OBTAINED', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'CF', 'CONTROL', 'EVALUATE', 'TECHNIQUE', 'MEAN', 'ASSESSMENT', 'RIGHT', 'VENTRICULAR', 'CHANGE', 'PATIENT', 'CF', 'RIGHT', 'VENTRICULAR', 'ANTERIOR', 'WALL', 'THICKNESS', 'PER', 'SQUARE', 'METER', 'BODY', 'SURFACE', 'RVAW', 'SQ', 'RIGHT', 'VENTRICULAR', 'INTERNAL', 'DIMENSION', 'PER', 'SQUARE', 'METER', 'BODY', 'SURFACE', 'RVID', 'SQ', 'COMPARED', 'TECHNIQUE', 'DETECTION', 'COR', 'PULMONALE', 'SIGNIFICANT', 'CORRELATION', 'EXISTED', 'RVAW', 'SQ', 'RVID', 'SQ', 'FORCED', 'VITAL', 'CAPACITY', 'FORCED', 'EXPIRATORY', 'VOLUME', 'ONE', 'SECOND', 'MIDMAXIMAL', 'EXPIRATORY', 'FLOW', 'RATE', 'CLINICAL', 'SCORE', 'SEVERITY', 'DISEASE', 'ROENTGENOGRAPHIC', 'SCORE', 'PULMONARY', 'INVOLVEMENT', 'RVAW', 'SQ', 'SLIGHTLY', 'SENSITIVE', 'RVID', 'SQ', 'RVAW', 'SQ', 'THICKNESS', 'ECHOCARDIOGRAM', 'VIVO', 'COMPARED', 'WELL', 'ACTUAL', 'MEASUREMENT', 'AUTOPSY', 'FIVE', 'PATIENT', 'CORRELATION', 'FOUND', 'ECHOCARDIOGRAPHY', 'ELECTROCARDIOGRAM', 'VECTORCARDIOGRAMS', 'THORACIC', 'INDEX', 'CARDIOTHORACIC', 'RATIO']"
00598 ,"['REPORT', 'TWO', 'SIBLING', 'CYSTIC', 'FIBROSIS', 'SYSTEMIC', 'AMYLOIDOSIS', 'MAJOR', 'CLINICAL', 'PROBLEM', 'CASE', 'RECURRENT', 'RESPIRATORY', 'INFECTION', 'PULMONARY', 'FIBROSIS', 'BRONCHIECTASIS', 'PRIOR', 'DEATH', 'AGE', 'YEAR', 'FINDING', 'POSTMORTEM', 'EXAMINATION', 'DISCLOSED', 'DIFFUSE', 'AMYLOIDOSIS', 'ADDITION', 'AMYLOID', 'INFILTRATION', 'DEVELOPED', 'PATIENT', 'ENLARGEMENT', 'THYROID', 'GLAND', 'ONE', 'REQUIRED', 'THYROIDECTOMY', 'AUTOPSY', 'REVIEW', 'ADDITIONAL', 'CASE', 'CYSTIC', 'FIBROSIS', 'FAILED', 'DISCLOSE', 'INSTANCE', 'SYSTEMIC', 'AMYLOIDOSIS']"
00599 ,"['DATA', 'SIBLING', 'PAIR', 'CYSTIC', 'FIBROSIS', 'ANALYZED', 'TEST', 'HYPOTHESIS', 'EARLY', 'TREATMENT', 'CONDITION', 'IMPROVES', 'PROGNOSIS', 'YOUNGER', 'SIBLING', 'CONDITION', 'DIAGNOSED', 'YEAR', 'AGE', 'USUALLY', 'ONSET', 'PULMONARY', 'DISEASE', 'OLDER', 'SIBLING', 'CONDITION', 'DIAGNOSED', 'YEAR', 'AGE', 'ONSET', 'PULMONARY', 'DISEASE', 'ALTHOUGH', 'SIBLING', 'PAIR', 'RECEIVED', 'SIMILAR', 'TREATMENT', 'COMPARISON', 'YEAR', 'AGE', 'SHOWED', 'YOUNGER', 'SIBLING', 'SIGNIFICANTLY', 'BETTER', 'CHEST', 'ROENTGENOGRAM', 'SCORE', 'TOTAL', 'CLINICAL', 'SCORE', 'RESIDUAL', 'LUNG', 'VOLUME', 'RATIO', 'RESIDUAL', 'VOLUME', 'TOTAL', 'LUNG', 'VOLUME', 'YOUNGER', 'SIBLING', 'ALSO', 'REQUIRED', 'FEWER', 'HOSPITAL', 'ADMISSION', 'CONTROL', 'LUNG', 'DISEASE', 'RESULT', 'SUGGEST', 'GENERAL', 'EARLY', 'INITIATION', 'THERAPY', 'BENEFICIAL', 'PATIENT', 'CYSTIC', 'FIBROSIS']"
00600 ,"['BOEHRINGER', 'MANNHEIM', 'CORPORATION', 'BMC', 'STRIP', 'TEST', 'EXTREMELY', 'RELIABLE', 'INDICATING', 'ALBUMIN', 'CONTENT', 'MG', 'GM', 'DRIED', 'MECONIUM', 'INFANT', 'BORN', 'ONE', 'YEAR', 'MILWAUKEE', 'AREA', 'HOSPITAL', 'TESTED', 'NEWBORN', 'TWO', 'DIAGNOSED', 'CORRECTLY', 'SUFFERING', 'CYSTIC', 'FIBROSIS', 'TWO', 'MISSED', 'FALSE', 'POSITIVE', 'TEST', 'OBTAINED', 'INFANT', 'PREMATURITY', 'MELENA', 'GASTROSCHISIS', 'INTRAUTERINE', 'INFECTION', 'STRIP', 'TEST', 'PRESENT', 'BEST', 'AVAILABLE', 'PERFECT', 'SCREENING', 'METHOD', 'CYSTIC', 'FIBROSIS']"
00601 ,"['CHILDHOOD', 'HEPATIC', 'STEATOSIS', 'COMMONLY', 'GENERALLY', 'BENIGN', 'REACTION', 'OCCURS', 'MANY', 'PATHOPHYSIOLOGIC', 'STATE', 'STEATOSIS', 'RESULT', 'FOLLOWING', 'MECHANISM', 'IMPAIRED', 'TGC', 'CLEARANCE', 'INCREASED', 'HEPATIC', 'LIPOGENESIS', 'DECREASED', 'FA', 'OXIDATION', 'INCREASED', 'LIPOLYSIS', 'CYSTIC', 'FIBROSIS', 'SYNDROME', 'PRODUCING', 'PANCREATIC', 'INSUFFICIENCY', 'PANCREATITIS', 'RESULT', 'VARIABLE', 'DEGREE', 'STEATOSIS', 'PROBABLY', 'DEPENDENT', 'NUTRITIONAL', 'HORMONAL', 'STATE', 'PATIENT', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'IMPAIRED', 'GLUCAGON', 'INSULIN', 'RELEASE', 'ALTERS', 'FAT', 'METABOLISM', 'TREATMENT', 'HEPATIC', 'STEATOSIS', 'AIMED', 'PRIMARY', 'CAUSE']"
00602 ,"['ARTICLE', 'TOWNES', 'ET', 'AL', 'PROVIDES', 'CONFIRMATION', 'INITIAL', 'STUDY', 'REFERENCE', 'ISOAMYLASE', 'PATTERN', 'SERUM', 'DUODENAL', 'FLUID', 'URINE', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'CF', 'HOWEVER', 'IMPRESSION', 'GIVEN', 'TOWNES', 'ET', 'AL', 'ARTICLE', 'DATA', 'FIRST', 'DEMONSTRATION', 'ISOAMYLASE', 'ABNORMALITY', 'CYSTIC', 'FIBROSIS', 'WISH', 'POINT', 'PREVIOUS', 'WORK', 'PUBLISHED', 'YEAR', 'EARLIER', 'REFERENCED', 'TOWNES', 'ET', 'AL', 'DEMONSTRATED', 'CF', 'PATIENT', 'DECREASED', 'AMOUNT', 'PANCREATIC', 'ISOAMYLASE', 'SERUM', 'URINE', 'DUODENAL', 'ASPIRATE', 'CF', 'PATIENT', 'CONTAINED', 'SALIVARY', 'PANCREATIC', 'AMYLASE', 'CONCLUDED', 'ELUDED', 'TOWNES', 'ET', 'AL', 'SALIVARY', 'AMYLASE', 'DUODENAL', 'FLUID', 'PROBABLY', 'SECONDARY', 'INTUBATION', 'PROCEDURE']"
00603 ,"['RICKETS', 'REPORTED', 'YEAR', 'OLD', 'WHITE', 'MAN', 'CYSTIC', 'FIBROSIS', 'PANCREATIC', 'HEPATIC', 'INVOLVEMENT', 'ADVANCED', 'EVIDENCE', 'SECONDARY', 'HYPERPARATHYROIDISM', 'PROXIMAL', 'RENAL', 'TUBULAR', 'ACIDOSIS', 'AMINOACIDURIA', 'PHOSPHATURIA', 'HYPOPHOSPHATEMIA', 'TREATMENT', 'ORAL', 'PANCREATIC', 'PARENTERAL', 'VITAMIN', 'SUPPLEMENT', 'LED', 'FULL', 'RECOVERY', 'RACHITIC', 'SYNDROME', 'PROXIMAL', 'RENAL', 'TUBULAR', 'DYSFUNCTION']"
00604 ,"['LIPID', 'PARTICULATE', 'MATERIAL', 'OBTAINED', 'PULMONARY', 'LAVAGE', 'PATIENT', 'ASTHMA', 'CYSTIC', 'FIBROSIS', 'ISOLATED', 'CHARACTERIZED', 'CASE', 'LIPID', 'CONSTITUTED', 'PER', 'CENT', 'DRY', 'INSOLUBLE', 'MATERIAL', 'PHOSPHATIDYLCHOLINE', 'PREDOMINANT', 'LIPID', 'SIGNIFICANT', 'AMOUNT', 'PHOSPHATIDYLETHANOLAMINE', 'PHOSPHATIDYGLYCEROL', 'PRESENT', 'HEXOSYL', 'CERAMIDES', 'SPINGOMYELIN', 'PHOSPHATIDYLINOSITOL', 'PHOSPHATIDYLSERINE', 'LYSO', 'BI', 'PHOSPHATIDIC', 'ACID', 'PRESENT', 'MINOR', 'LIPID', 'COMPONENT', 'APPRECIABLE', 'QUANTITY', 'NEUTRAL', 'LIPID', 'ALSO', 'FOUND', 'SIGNIFICANT', 'AMOUNT', 'LYSOPHOSPHATIDES', 'FREE', 'FATTY', 'ACID', 'PRESENT', 'LAVAGE', 'SEDIMENT', 'PATIENT', 'ASTHMA', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'PHOSPHATIDYLCHOLINE', 'LYSOPHOSPHATIDYCHOLINE', 'SPHINGOMYELIN', 'PHOSPHATIDYLGLYCEROL', 'ASTHMATIC', 'LAVAGE', 'CYSTIC', 'LAVAGE', 'HIGHLY', 'SATURATED', 'CONTAINING', 'MOSTLY', 'PALMITIC', 'ACID']"
00605 ,"['LONG', 'BELIEVED', 'MUCOCILIARY', 'APPARATUS', 'AIRWAY', 'SERF', 'REMOVE', 'INHALED', 'PARTICULATE', 'MATTER', 'TRACHEOBRONCHIAL', 'MUCOSA', 'THEREBY', 'CONTRIBUTING', 'PULMONARY', 'HOST', 'DEFENSE', 'REVIEW', 'DEAL', 'MAINLY', 'FACTOR', 'AFFECTING', 'MUCOCILIARY', 'TRANSPORT', 'MAY', 'CLINICAL', 'IMPORTANCE', 'INFORMATION', 'AVAILABLE', 'PRESENT', 'STRONGLY', 'SUGGESTS', 'MUCOCILIARY', 'TRANSPORT', 'LEAST', 'CENTRAL', 'AIRWAY', 'IMPAIRED', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'HOWEVER', 'STILL', 'UNCLEAR', 'WHETHER', 'DISORDER', 'NONSPECIFIC', 'FEATURE', 'CHRONIC', 'INFLAMMATORY', 'AIRWAY', 'DISEASE', 'REPRESENTS', 'ESSENTIAL', 'FACTOR', 'PATHOGENESIS', 'PULMONARY', 'ABNORMALITY']"
00606 ,"['VENTILATORY', 'MUSCLE', 'BECOME', 'FATIGUED', 'CONTRIBUTE', 'RESPIRATORY', 'FAILURE', 'PATIENT', 'CHRONIC', 'OBSTRUCTIVE', 'LUNG', 'DISEASE', 'MAY', 'BENEFIT', 'IMPROVING', 'VENTILATORY', 'MUSCLE', 'ENDURANCE', 'IMPROVE', 'RESISTANCE', 'FATIGUE', 'VENTILATORY', 'MUSCLE', 'ENDURANCE', 'MEASURED', 'NORMAL', 'SUBJECT', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'FINDING', 'HIGHEST', 'LEVEL', 'NORMOCAPNIC', 'HYPERPNEA', 'COULD', 'SUSTAINED', 'MIN', 'SUBJECT', 'CYSTIC', 'FIBROSIS', 'PER', 'CENT', 'HIGHER', 'VENTILATORY', 'MUSCLE', 'ENDURANCE', 'NORMAL', 'SUBJECT', 'REFLECTING', 'CHRONIC', 'TRAINING', 'STRESS', 'BREATHING', 'INCREASED', 'RESPIRATORY', 'LOAD', 'FOUR', 'NORMAL', 'SUBJECT', 'SUBJECT', 'CYSTIC', 'FIBROSIS', 'PARTICIPATED', 'SPECIFIC', 'VENTILATORY', 'MUSCLE', 'ENDURANCE', 'TRAINING', 'PROGRAM', 'CONSISTING', 'MIN', 'PER', 'DAY', 'MAXIMAL', 'NORMOCAPNIC', 'HYPERPNEA', 'DAY', 'PER', 'WEEK', 'WEEK', 'CYSTIC', 'FIBROSIS', 'PATIENT', 'TRAINED', 'IMPROVED', 'VENTILATORY', 'MUSCLE', 'ENDURANCE', 'PER', 'CENT', 'WHEREAS', 'NORMAL', 'SUBJECT', 'TRAINED', 'SHOWED', 'PER', 'CENT', 'INCREASE', 'VENTILATORY', 'MUSCLE', 'ENDURANCE', 'SEVEN', 'SUBJECT', 'CYSTIC', 'FIBROSIS', 'PARTICIPATED', 'WEEK', 'PHYSICAL', 'ACTIVITY', 'TRAINING', 'PROGRAM', 'CONSISTING', 'LEAST', 'HOUR', 'PER', 'DAY', 'INTENSIVE', 'SWIMMING', 'CANOEING', 'SUMMER', 'CAMP', 'INCREASED', 'VENTILATORY', 'MUSCLE', 'ENDURANCE', 'PER', 'CENT', 'PULMONARY', 'FUNCTION', 'CHANGE', 'VENTILATORY', 'MUSCLE', 'ENDURANCE', 'READILY', 'IMPROVED', 'CYSTIC', 'FIBROSIS', 'EQUALLY', 'WELL', 'SPECIFIC', 'VENTILATORY', 'MUSCLE', 'ENDURANCE', 'EXERCISE']"
00607 ,"['PATIENT', 'CYSTIC', 'FIBROSIS', 'SURVIVE', 'LONGER', 'NUMBER', 'ADULT', 'CHRONIC', 'OBSTRUCTIVE', 'LUNG', 'DISEASE', 'INCREASING', 'RAPIDLY', 'CHRONIC', 'BRONCHITIS', 'CYSTIC', 'FIBROSIS', 'SIMILAR', 'NUMBER', 'RESPECT', 'TREATMENT', 'CYSTIC', 'FIBROSIS', 'CHRONIC', 'BRONCHITIS', 'SIMILARITY', 'CHRONIC', 'BRONCHITIS', 'CYSTIC', 'FIBROSIS', 'ALSO', 'DIFFER', 'MANY', 'RESPECT', 'PATHOGENESIS', 'CHRONIC', 'BRONCHITIS', 'CLEARLY', 'RELATED', 'EXOGONOUS', 'FACTOR', 'SMOKING', 'AIR', 'POLLUTION', 'CYSTIC', 'FIBROSIS', 'GENETICALLY', 'DETERMINED', 'CLINICAL', 'DIFFERENCE', 'ALSO', 'EXIST', 'MAJOR', 'DIFFERENCE', 'TREATMENT', 'CYSTIC', 'FIBROSIS', 'CHRONIC', 'BRONCHITIS', 'CURRENTLY', 'VOGUE', 'SPECIAL', 'PROBLEM', 'ADULTHOOD', 'APPROPRIATE', 'MANY', 'ADULT', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'CARED', 'INTERNIST', 'PREVIOUSLY', 'FOCUSED', 'ATTENTION', 'CHRONIC', 'BRONCHITIS', 'EMPHYSEMA', 'INCREASED', 'COMMUNICATION', 'INTERNIST', 'PEDIATRICIAN', 'ISSUE', 'CYSTIC', 'FIBROSIS', 'BADLY', 'NEEDED', 'TODAY']"
00608 ,"['LYMPHOCYTE', 'ADULT', 'HOMOZYGOUS', 'HETEROZYGOUS', 'CYSTIC', 'FIBROSIS', 'SHOW', 'BIOCHEMICAL', 'ABNORMALITY', 'CULTURED', 'HOUR', 'PRESENCE', 'PHYTOHEMAGGLUTININ', 'AUTOLOGOUS', 'SERUM', 'CONTRAST', 'PER', 'CENT', 'INCREASE', 'TOTAL', 'PROTEIN', 'BETA', 'GLUCURONIDASE', 'CONCENTRATION', 'SEEN', 'HEALTHY', 'CONTROL', 'SUBJECT', 'MEASURED', 'PER', 'CELL', 'CONCENTRATION', 'DECREASED', 'PER', 'CENT', 'ADULT', 'HETEROZYGOUS', 'CYSTIC', 'FIBROSIS', 'PER', 'CENT', 'ADULT', 'HOMOZYGOUS', 'CYSTIC', 'FIBROSIS', 'ABNORMAL', 'RESPONSE', 'LYMPHOCYTE', 'PERSON', 'CYSTIC', 'FIBROSIS', 'DUE', 'SERUM', 'FACTOR', 'INTRINSIC', 'ABNORMALITY', 'LYMPHOCYTE', 'ABNORMAL', 'RESPONSE', 'HYTOHEMAGGLUTININ', 'OCCURRED', 'PER', 'CENT', 'HEALTHY', 'CONTROL', 'SUBJECT', 'PER', 'CENT', 'ADULT', 'HOMOZYGOUS', 'CYSTIC', 'FIBROSIS', 'PER', 'CENT', 'ADULT', 'PRESUMED', 'HETEROZYGOUS', 'CYSTIC', 'FIBROSIS', 'RESULT', 'PHENOMENON', 'LYMPHOCYTIC', 'BETA', 'GLUCURONIDASE', 'CONCENTRATION', 'SIGNIFICANTLY', 'LOWER', 'NORMAL', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'CELL', 'CULTURED', 'PHYTOHEMAGGLUTININ', 'AUTOLOGOUS', 'SERUM', 'DEMONSTRATION', 'PHENOMENON', 'HOMOZYGOTE', 'PRESUMED', 'HETEROZYGOTE', 'PARENT', 'SUGGESTS', 'RELATIONSHIP', 'GENETIC', 'DEFECT', 'CYSTIC', 'FIBROSIS']"
00609 ,"['NITRO', 'BLUE', 'TETRAZOLIUM', 'DYE', 'TEST', 'EVALUATED', 'USEFULNESS', 'DETECTING', 'SUPERIMPOSED', 'BACTERIAL', 'INFECTION', 'CHILD', 'CYSTIC', 'FIBROSIS', 'CORRELATION', 'PERCENTAGE', 'POSITIVE', 'NEUTROPHIL', 'SUPERIMPOSED', 'INFECTION', 'CLINICAL', 'STATUS', 'BACTERIAL', 'ORGANISM', 'COULD', 'DETERMINED', 'CYSTIC', 'FIBROSIS', 'GRANULOCYTE', 'GENERALLY', 'GREATER', 'NADH', 'OXIDASE', 'ACTIVITY', 'CONTROL']"
00610 ,"['INCREASED', 'FERTILITY', 'HETEROZYGOTE', 'RESPECT', 'DECREASED', 'FOETAL', 'LOSS', 'AMONG', 'OFFSPRING', 'HETEROZYGOTE', 'PROPOSED', 'SEVERAL', 'AUTHOR', 'POSSIBLE', 'EXPLANATION', 'HIGH', 'GENE', 'FREQUENCY', 'CF', 'TSD', 'PKU', 'CERTAIN', 'POPULATION', 'STUDY', 'COMPARING', 'REPRODUCTIVE', 'OUTCOME', 'HETEROZYGOTE', 'REPRODUCTIVE', 'PERFORMANCE', 'GENERAL', 'POPULATION', 'SPECIAL', 'CONTROL', 'GROUP', 'DONE', 'SEVERAL', 'OCCASION', 'STUDY', 'HOWEVER', 'KNOWN', 'HEAVILY', 'BIASED', 'ONE', 'SIDE', 'FACT', 'ASCERTAINMENT', 'HETEROZYGOTE', 'AFFECTED', 'OFFSPINRG', 'TEND', 'UNDERESTIMATE', 'RELATIVE', 'FREQUENCY', 'SMALLER', 'FAMILY', 'SIDE', 'INADEQUACY', 'CENSUS', 'DATA', 'COMPARISON', 'BIAS', 'INHERENT', 'SELECTION', 'CONTROL', 'FAMILY', 'CAREFUL', 'ANALYSIS', 'BIAS', 'INVOLVED', 'PROVIDES', 'SUGGESTION', 'PROPER', 'CORRECTION', 'METHOD', 'DEVELOPED', 'OFFER', 'BETTER', 'APPROACH', 'STUDY', 'HETEROZYGOTE', 'FERTILITY', 'AUTOSOMAL', 'RECESSIVE', 'CONDITION', 'LACK', 'TEST', 'DIRECT', 'HETEROZYGOTE', 'DETECTION']"
00611 ,"['CYSTIC', 'FIBROSIS', 'DIAGNOSED', 'AGE', 'PATIENT', 'ELEVATED', 'SWEAT', 'CHLORIDE', 'EITHER', 'SIBLING', 'CYSTIC', 'FIBROSIS', 'TYPICAL', 'PULMONARY', 'INFECTION', 'DIGESTIVE', 'SYMPTOM', 'CAUSED', 'EXOCRINE', 'PANCREATIC', 'DEFICIENCY', 'FOURTEEN', 'LONG', 'STANDING', 'PULMONARY', 'DIGESTIVE', 'SYMPTOM', 'CONTRAST', 'FOUR', 'EIGHT', 'PATIENT', 'WHOSE', 'SYMPTOM', 'BEGAN', 'AGE', 'PRESENTED', 'BILIARY', 'CIRRHOSIS', 'THREE', 'MALE', 'PATIENT', 'ASYMPTOMATIC', 'DIAGNOSIS', 'OPACIFICATION', 'PARANASAL', 'SINUS', 'FOUND', 'PATIENT', 'EXAMINED', 'RADIOLOGICALLY', 'DIAGNOSIS', 'PULMONARY', 'FUNCTION', 'TESTING', 'SHOWED', 'OBSTRUCTIVE', 'CHANGE', 'PATIENT', 'SPUTUM', 'CULTURE', 'SHOWED', 'PSEUDOMONAS', 'AERUGINOSA', 'PATIENT', 'DELAYED', 'MENARCHE', 'FIVE', 'SEVEN', 'FEMALE', 'PATIENT', 'INFERTILITY', 'ASYMPTOMATIC', 'MALE', 'PATIENT', 'TWO', 'FOUND', 'ASPERMIA', 'COULD', 'LED', 'EARLIER', 'DIAGNOSIS', 'TEENAGER', 'YOUNG', 'ADULT', 'LONG', 'STANDING', 'PULMONARY', 'DIGESTIVE', 'SYMPTOM', 'UNEXPLAINED', 'CIRRHOSIS', 'ASPERMIA', 'SIBLING', 'CYSTIC', 'FIBROSIS', 'SWEAT', 'TESTED', 'PILOCARPINE', 'IONTOPHORESIS']"
00612 ,"['SWEAT', 'TEST', 'EVEN', 'CARRIED', 'EXPERIENCED', 'TECHNICIAN', 'SOMETIMES', 'LACK', 'REPRODUCIBILITY', 'OWING', 'PRESUMABLY', 'PHYSIOLOGICAL', 'VARIATION', 'PATIENT', 'DIET', 'TEMPERATURE', 'FACTOR', 'PRESENT', 'UNRECOGNIZED', 'PATIENT', 'PARTICULARLY', 'PRONE', 'EXHIBIT', 'VARIABILITY', 'SINGLE', 'SWEAT', 'TEST', 'ALMOST', 'VALUELESS', 'ALDOSTERONE', 'STATUS', 'BELIEVED', 'RESPONSIBLE', 'RECIPROCAL', 'RELATIONSHIP', 'SWEAT', 'SODIUM', 'POTASSIUM', 'CONCENTRATION', 'TEST', 'DONE', 'PATIENT', 'SHOW', 'HIGH', 'SWEAT', 'POTASSIUM', 'ASSOCIATED', 'CORRESPONDINGLY', 'LOWER', 'SODIUM', 'CIRCUMSTANCE', 'MUST', 'BORNE', 'MIND', 'INTERPRETING', 'PATIENT', 'SWEAT', 'SODIUM', 'PATIENT', 'PRESENTING', 'VARIETY', 'SYMPTOM', 'COMPATIBLE', 'DIAGNOSIS', 'CYSTIC', 'FIBROSIS', 'SWEAT', 'SODIUM', 'RANGING', 'MEQ', 'MMOL', 'PROVED', 'CYSTIC', 'FIBROSIS', 'SEVERAL', 'YEAR', 'OBSERVATION', 'LATER', 'DIAGNOSED', 'ASTHMA', 'PROBLEM', 'GREY', 'AREA', 'UNCERTAINTY', 'AGGRAVATED', 'HETEROZYGOUS', 'STATE', 'ALSO', 'ASSOCIATED', 'SWEAT', 'SODIUM', 'RANGE', 'REPEATED', 'SWEAT', 'TEST', 'INDICATED', 'SWEAT', 'SODIUM', 'LIE', 'WITHIN', 'GREY', 'AREA', 'DIAGNOSTIC', 'IMPORTANCE', 'ACCORDED', 'TEST', 'DIMINISH', 'SODIUM', 'VALUE', 'APPROACH', 'AREA', 'DIAGNOSIS', 'CYSTIC', 'FIBROSIS', 'MUST', 'REMAIN', 'DOUBT', 'UNLESS', 'STRONG', 'SUPPORTIVE', 'CLINICAL', 'EVIDENCE']"
00613 ,"['AVERAGE', 'BLOOD', 'SEROTONIN', 'LEVEL', 'CHILD', 'CYSTIC', 'FIBROSIS', 'FOUND', 'TWICE', 'AGE', 'MATCHED', 'NORMAL', 'CHILD', 'CORRESPONDING', 'INCREASE', 'URINARY', 'EXCRETION', 'HYDROXYINDOLEACETIC', 'ACID', 'HIAA', 'CHILD', 'CYSTIC', 'FIBROSIS', 'WELL', 'ABLE', 'METABOLIZE', 'SEROTONIN', 'TAKEN', 'MOUTH', 'SIGNIFICANT', 'CORRELATION', 'FOUND', 'BLOOD', 'SEROTONIN', 'LEVEL', 'PLATELET', 'COUNT', 'HEIGHT', 'WEIGHT', 'SKINFOLD', 'THICKNESS', 'PULMONARY', 'FUNCTION', 'TEST', 'PATIENT', 'RAISED', 'SERUM', 'IGE', 'LEVEL', 'MEAN', 'BLOOD', 'SEROTONIN', 'HIGHER', 'NORMAL', 'IGE', 'LEVEL', 'EXPLANATION', 'EMERGED', 'COMPARABLE', 'FINDING', 'RAISED', 'BLOOD', 'SEROTONIN', 'NORMAL', 'PLATELET', 'COUNT', 'NORMAL', 'URINARY', 'HIAA', 'REPORTED', 'SEVERE', 'MENTAL', 'RETARDATION', 'STUDY', 'PHENOMENON', 'WARRANTED', 'RAISED', 'BLOOD', 'SEROTONIN', 'LEVEL', 'SUFFICIENTLY', 'CHARACTERISTIC', 'CYSTIC', 'FIBROSIS', 'EXPLORE', 'USE', 'DIAGNOSIS', 'MAY', 'HELP', 'EXPLAIN', 'PATHOGENESIS', 'CYSTIC', 'FIBROSIS', 'METABOLISM', 'FUNCTION', 'SEROTONIN']"
